fips,county_name,state_name,net_migration,population_2016,percent_change
020041,Dickinson County,Kansas,-572.0,19206.0,-2.978
013299,Ware County,Georgia,-1053.0,35327.0,-2.981
037013,Beaufort County,North Carolina,-1413.0,47389.0,-2.982
028135,Tallahatchie County,Mississippi,-435.0,14582.0,-2.983
031129,Nuckolls County,Nebraska,-129.0,4322.0,-2.985
029059,Dallas County,Missouri,-488.0,16344.0,-2.986
039047,Fayette County,Ohio,-855.0,28611.0,-2.988
013191,McIntosh County,Georgia,-420.0,14031.0,-2.993
051013,Arlington County,Virginia,-6849.0,228548.0,-2.997
032015,Lander County,Nevada,-176.0,5873.0,-2.997
020129,Morton County,Kansas,-89.0,2953.0,-3.014
024019,Dorchester County,Maryland,-977.0,32419.0,-3.014
021043,Carter County,Kentucky,-832.0,27439.0,-3.032
013109,Evans County,Georgia,-325.0,10690.0,-3.04
040089,McCurtain County,Oklahoma,-1009.0,33173.0,-3.042
047003,Bedford County,Tennessee,-1429.0,46948.0,-3.044
054067,Nicholas County,West Virginia,-779.0,25551.0,-3.049
020083,Hodgeman County,Kansas,-57.0,1869.0,-3.05
039111,Monroe County,Ohio,-436.0,14253.0,-3.059
030003,Big Horn County,Montana,-408.0,13312.0,-3.065
027165,Watonwan County,Minnesota,-338.0,11018.0,-3.068
036035,Fulton County,New York,-1655.0,53801.0,-3.076
028083,Leflore County,Mississippi,-934.0,30241.0,-3.089
021123,Larue County,Kentucky,-439.0,14110.0,-3.111
013243,Randolph County,Georgia,-223.0,7150.0,-3.119
028131,Stone County,Mississippi,-570.0,18271.0,-3.12
019119,Lyon County,Iowa,-367.0,11747.0,-3.124
008105,Rio Grande County,Colorado,-355.0,11352.0,-3.127
030005,Blaine County,Montana,-209.0,6680.0,-3.129
013101,Echols County,Georgia,-127.0,4030.0,-3.151
013079,Crawford County,Georgia,-390.0,12354.0,-3.157
020053,Ellsworth County,Kansas,-200.0,6302.0,-3.174
013049,Charlton County,Georgia,-421.0,13239.0,-3.18
006051,Mono County,California,-449.0,14077.0,-3.19
008115,Sedgwick County,Colorado,-76.0,2373.0,-3.203
027143,Sibley County,Minnesota,-477.0,14889.0,-3.204
019079,Hamilton County,Iowa,-490.0,15218.0,-3.22
035033,Mora County,New Mexico,-149.0,4609.0,-3.233
020085,Jackson County,Kansas,-430.0,13285.0,-3.237
048353,Nolan County,Texas,-490.0,15111.0,-3.243
018165,Vermillion County,Indiana,-506.0,15593.0,-3.245
042105,Potter County,Pennsylvania,-555.0,17086.0,-3.248
028009,Benton County,Mississippi,-265.0,8155.0,-3.25
002188,Northwest Arctic Borough,Alaska,-254.0,7772.0,-3.268
019009,Audubon County,Iowa,-187.0,5711.0,-3.274
048109,Culberson County,Texas,-74.0,2254.0,-3.283
022125,West Feliciana Parish,Louisiana,-506.0,15383.0,-3.289
019039,Clarke County,Iowa,-304.0,9219.0,-3.298
020009,Barton County,Kansas,-898.0,27159.0,-3.306
022115,Vernon Parish,Louisiana,-1702.0,51431.0,-3.309
019101,Jefferson County,Iowa,-593.0,17906.0,-3.312
042099,Perry County,Pennsylvania,-1523.0,45849.0,-3.322
008095,Phillips County,Colorado,-144.0,4327.0,-3.328
020181,Sherman County,Kansas,-199.0,5964.0,-3.337
039019,Carroll County,Ohio,-931.0,27718.0,-3.359
013249,Schley County,Georgia,-175.0,5209.0,-3.36
022023,Cameron Parish,Louisiana,-231.0,6825.0,-3.385
018037,Dubois County,Indiana,-1446.0,42317.0,-3.417
035019,Guadalupe County,New Mexico,-149.0,4350.0,-3.425
038027,Eddy County,North Dakota,-79.0,2305.0,-3.427
031089,Holt County,Nebraska,-352.0,10263.0,-3.43
020055,Finney County,Kansas,-1275.0,37148.0,-3.432
020013,Brown County,Kansas,-334.0,9708.0,-3.44
056027,Niobrara County,Wyoming,-86.0,2496.0,-3.446
031155,Saunders County,Nebraska,-724.0,20949.0,-3.456
039001,Adams County,Ohio,-965.0,27926.0,-3.456
013159,Jasper County,Georgia,-473.0,13683.0,-3.457
012049,Hardee County,Florida,-940.0,27177.0,-3.459
002070,Dillingham Census Area,Alaska,-173.0,4988.0,-3.468
027105,Nobles County,Minnesota,-755.0,21748.0,-3.472
019007,Appanoose County,Iowa,-440.0,12577.0,-3.498
013175,Laurens County,Georgia,-1670.0,47486.0,-3.517
020087,Jefferson County,Kansas,-666.0,18794.0,-3.544
046109,Roberts County,South Dakota,-362.0,10209.0,-3.546
040075,Kiowa County,Oklahoma,-325.0,9116.0,-3.565
031135,Perkins County,Nebraska,-105.0,2932.0,-3.581
030079,Prairie County,Montana,-41.0,1140.0,-3.596
030027,Fergus County,Montana,-407.0,11307.0,-3.6
031165,Sioux County,Nebraska,-46.0,1276.0,-3.605
005103,Ouachita County,Arkansas,-879.0,24316.0,-3.615
020159,Rice County,Kansas,-359.0,9925.0,-3.617
051113,Madison County,Virginia,-473.0,13047.0,-3.625
045067,Marion County,South Carolina,-1152.0,31770.0,-3.626
018159,Tipton County,Indiana,-554.0,15249.0,-3.633
035015,Eddy County,New Mexico,-2099.0,57715.0,-3.637
028027,Coahoma County,Mississippi,-894.0,24500.0,-3.649
005113,Polk County,Arkansas,-738.0,20194.0,-3.655
020097,Kiowa County,Kansas,-94.0,2570.0,-3.658
017105,Livingston County,Illinois,-1340.0,36605.0,-3.661
017127,Massac County,Illinois,-534.0,14567.0,-3.666
029049,Clinton County,Missouri,-755.0,20581.0,-3.668
021039,Carlisle County,Kentucky,-178.0,4852.0,-3.669
028155,Webster County,Mississippi,-363.0,9873.0,-3.677
008049,Grand County,Colorado,-542.0,14726.0,-3.681
028119,Quitman County,Mississippi,-278.0,7511.0,-3.701
021231,Wayne County,Kentucky,-764.0,20609.0,-3.707
021079,Garrard County,Kentucky,-639.0,17207.0,-3.714
019179,Wapello County,Iowa,-1319.0,35456.0,-3.72
035028,Los Alamos County,New Mexico,-663.0,17817.0,-3.721
053001,Adams County,Washington,-716.0,19233.0,-3.723
037173,Swain County,North Carolina,-534.0,14326.0,-3.727
008033,Dolores County,Colorado,-74.0,1981.0,-3.735
020095,Kingman County,Kansas,-288.0,7636.0,-3.772
005147,Woodruff County,Arkansas,-253.0,6706.0,-3.773
031009,Blaine County,Nebraska,-18.0,477.0,-3.774
041027,Hood River County,Oregon,-866.0,22927.0,-3.777
047077,Henderson County,Tennessee,-1061.0,28078.0,-3.779
019075,Grundy County,Iowa,-470.0,12405.0,-3.789
048123,DeWitt County,Texas,-783.0,20632.0,-3.795
027001,Aitkin County,Minnesota,-604.0,15852.0,-3.81
017035,Cumberland County,Illinois,-414.0,10860.0,-3.812
028037,Franklin County,Mississippi,-297.0,7729.0,-3.843
029173,Ralls County,Missouri,-391.0,10169.0,-3.845
031033,Cheyenne County,Nebraska,-391.0,10137.0,-3.857
005129,Searcy County,Arkansas,-304.0,7835.0,-3.88
030045,Judith Basin County,Montana,-75.0,1931.0,-3.884
002050,Bethel Census Area,Alaska,-703.0,17955.0,-3.915
020073,Greenwood County,Kansas,-245.0,6233.0,-3.931
021023,Bracken County,Kentucky,-326.0,8290.0,-3.932
017059,Gallatin County,Illinois,-206.0,5221.0,-3.946
020019,Chautauqua County,Kansas,-134.0,3387.0,-3.956
040063,Hughes County,Oklahoma,-542.0,13592.0,-3.988
048011,Armstrong County,Texas,-76.0,1901.0,-3.998
019175,Union County,Iowa,-497.0,12430.0,-3.998
048155,Foard County,Texas,-49.0,1225.0,-4.0
017023,Clark County,Illinois,-635.0,15868.0,-4.002
021121,Knox County,Kentucky,-1266.0,31465.0,-4.024
049027,Millard County,Utah,-508.0,12620.0,-4.025
017079,Jasper County,Illinois,-391.0,9630.0,-4.06
041001,Baker County,Oregon,-647.0,15882.0,-4.074
048127,Dimmit County,Texas,-452.0,10910.0,-4.143
048379,Rains County,Texas,-463.0,11136.0,-4.158
046091,Marshall County,South Dakota,-201.0,4821.0,-4.169
005109,Pike County,Arkansas,-452.0,10837.0,-4.171
020137,Norton County,Kansas,-231.0,5536.0,-4.173
005003,Ashley County,Arkansas,-872.0,20838.0,-4.185
046025,Clark County,South Dakota,-153.0,3649.0,-4.193
031095,Jefferson County,Nebraska,-304.0,7221.0,-4.21
035053,Socorro County,New Mexico,-723.0,17152.0,-4.215
054047,McDowell County,West Virginia,-834.0,19762.0,-4.22
005073,Lafayette County,Arkansas,-296.0,7010.0,-4.223
020067,Grant County,Kansas,-327.0,7724.0,-4.234
047075,Haywood County,Tennessee,-768.0,18036.0,-4.258
037075,Graham County,North Carolina,-366.0,8588.0,-4.262
048205,Hartley County,Texas,-243.0,5702.0,-4.262
048375,Potter County,Texas,-5181.0,121272.0,-4.272
013253,Seminole County,Georgia,-367.0,8565.0,-4.285
038055,McLean County,North Dakota,-416.0,9664.0,-4.305
013003,Atkinson County,Georgia,-360.0,8340.0,-4.317
001105,Perry County,Alabama,-417.0,9640.0,-4.326
054101,Webster County,West Virginia,-375.0,8635.0,-4.343
005101,Newton County,Arkansas,-341.0,7846.0,-4.346
048151,Fisher County,Texas,-170.0,3877.0,-4.385
037073,Gates County,North Carolina,-507.0,11531.0,-4.397
040149,Washita County,Oklahoma,-514.0,11687.0,-4.398
048105,Crockett County,Texas,-165.0,3735.0,-4.418
027173,Yellow Medicine County,Minnesota,-439.0,9837.0,-4.463
051023,Botetourt County,Virginia,-1497.0,33380.0,-4.485
048393,Roberts County,Texas,-41.0,910.0,-4.505
008113,San Miguel County,Colorado,-354.0,7836.0,-4.518
028107,Panola County,Mississippi,-1558.0,34202.0,-4.555
049047,Uintah County,Utah,-1726.0,37791.0,-4.567
020167,Russell County,Kansas,-322.0,7044.0,-4.571
013211,Morgan County,Georgia,-826.0,17948.0,-4.602
054015,Clay County,West Virginia,-409.0,8875.0,-4.608
020105,Lincoln County,Kansas,-145.0,3142.0,-4.615
038025,Dunn County,North Dakota,-212.0,4578.0,-4.631
008111,San Juan County,Colorado,-32.0,689.0,-4.644
048069,Castro County,Texas,-363.0,7787.0,-4.662
035029,Luna County,New Mexico,-1137.0,24367.0,-4.666
020059,Franklin County,Kansas,-1189.0,25469.0,-4.668
051610,Falls Church City,Virginia,-642.0,13728.0,-4.677
040003,Alfalfa County,Oklahoma,-277.0,5917.0,-4.681
048153,Floyd County,Texas,-274.0,5843.0,-4.689
046043,Douglas County,South Dakota,-142.0,2952.0,-4.81
020127,Morris County,Kansas,-271.0,5628.0,-4.815
013273,Terrell County,Georgia,-436.0,9013.0,-4.837
027031,Cook County,Minnesota,-254.0,5245.0,-4.843
046111,Sanborn County,South Dakota,-114.0,2348.0,-4.855
048433,Stonewall County,Texas,-68.0,1398.0,-4.864
048119,Delta County,Texas,-252.0,5159.0,-4.885
040025,Cimarron County,Oklahoma,-109.0,2225.0,-4.899
054071,Pendleton County,West Virginia,-349.0,7103.0,-4.913
045039,Fairfield County,South Carolina,-1142.0,22874.0,-4.993
029137,Monroe County,Missouri,-437.0,8637.0,-5.06
004001,Apache County,Arizona,-3593.0,71012.0,-5.06
045049,Hampton County,South Carolina,-1019.0,19963.0,-5.104
031073,Gosper County,Nebraska,-104.0,2025.0,-5.136
038031,Foster County,North Dakota,-171.0,3325.0,-5.143
051103,Lancaster County,Virginia,-557.0,10825.0,-5.145
054001,Barbour County,West Virginia,-877.0,16973.0,-5.167
054075,Pocahontas County,West Virginia,-446.0,8573.0,-5.202
001065,Hale County,Alabama,-785.0,15015.0,-5.228
031001,Adams County,Nebraska,-1651.0,31567.0,-5.23
029121,Macon County,Missouri,-802.0,15284.0,-5.247
040001,Adair County,Oklahoma,-1180.0,22259.0,-5.301
002164,Lake and Peninsula Borough,Alaska,-85.0,1595.0,-5.329
006027,Inyo County,California,-968.0,18108.0,-5.346
048233,Hutchinson County,Texas,-1199.0,21793.0,-5.502
020147,Phillips County,Kansas,-299.0,5420.0,-5.517
031067,Gage County,Nebraska,-1199.0,21715.0,-5.522
021055,Crittenden County,Kentucky,-509.0,9168.0,-5.552
013169,Jones County,Georgia,-1584.0,28441.0,-5.569
040043,Dewey County,Oklahoma,-280.0,4984.0,-5.618
013289,Twiggs County,Georgia,-469.0,8347.0,-5.619
008025,Crowley County,Colorado,-319.0,5628.0,-5.668
048335,Mitchell County,Texas,-504.0,8856.0,-5.691
001001,Autauga County,Alabama,-3126.0,54864.0,-5.698
031121,Merrick County,Nebraska,-445.0,7805.0,-5.701
020001,Allen County,Kansas,-725.0,12683.0,-5.716
016061,Lewis County,Idaho,-225.0,3791.0,-5.935
018049,Fulton County,Indiana,-1211.0,20340.0,-5.954
030015,Chouteau County,Montana,-347.0,5774.0,-6.01
048421,Sherman County,Texas,-185.0,3058.0,-6.05
019015,Boone County,Iowa,-1606.0,26443.0,-6.073
018001,Adams County,Indiana,-2130.0,34945.0,-6.095
021131,Leslie County,Kentucky,-654.0,10644.0,-6.144
048117,Deaf Smith County,Texas,-1160.0,18825.0,-6.162
051600,Fairfax City,Virginia,-1453.0,23230.0,-6.255
038011,Bowman County,North Dakota,-205.0,3277.0,-6.256
049033,Rich County,Utah,-145.0,2300.0,-6.304
046137,Ziebach County,South Dakota,-179.0,2837.0,-6.309
048383,Reagan County,Texas,-243.0,3807.0,-6.383
029211,Sullivan County,Missouri,-410.0,6366.0,-6.44
001063,Greene County,Alabama,-556.0,8508.0,-6.535
031029,Chase County,Nebraska,-268.0,3963.0,-6.763
021189,Owsley County,Kentucky,-303.0,4445.0,-6.817
030001,Beaverhead County,Montana,-635.0,9295.0,-6.832
028001,Adams County,Mississippi,-2164.0,31561.0,-6.857
051057,Essex County,Virginia,-764.0,11096.0,-6.885
028125,Sharkey County,Mississippi,-315.0,4563.0,-6.903
038023,Divide County,North Dakota,-170.0,2459.0,-6.913
035037,Quay County,New Mexico,-584.0,8445.0,-6.915
030009,Carbon County,Montana,-727.0,10403.0,-6.988
020025,Clark County,Kansas,-146.0,2081.0,-7.016
046115,Spink County,South Dakota,-460.0,6554.0,-7.019
048261,Kenedy County,Texas,-31.0,441.0,-7.029
029143,New Madrid County,Missouri,-1274.0,18067.0,-7.052
047061,Grundy County,Tennessee,-941.0,13337.0,-7.056
032021,Mineral County,Nevada,-313.0,4420.0,-7.081
008027,Custer County,Colorado,-315.0,4434.0,-7.104
051001,Accomack County,Virginia,-2354.0,32914.0,-7.152
017003,Alexander County,Illinois,-484.0,6762.0,-7.158
020093,Kearny County,Kansas,-283.0,3929.0,-7.203
008057,Jackson County,Colorado,-99.0,1353.0,-7.317
005123,St. Francis County,Arkansas,-1951.0,26651.0,-7.321
008091,Ouray County,Colorado,-341.0,4608.0,-7.4
046055,Haakon County,South Dakota,-138.0,1850.0,-7.459
048033,Borden County,Texas,-49.0,655.0,-7.481
053043,Lincoln County,Washington,-772.0,10285.0,-7.506
020061,Geary County,Kansas,-2782.0,36681.0,-7.584
019143,Osceola County,Iowa,-473.0,6160.0,-7.679
048111,Dallam County,Texas,-563.0,7301.0,-7.711
016047,Gooding County,Idaho,-1176.0,15188.0,-7.743
031065,Furnas County,Nebraska,-376.0,4831.0,-7.783
008061,Kiowa County,Colorado,-109.0,1384.0,-7.876
056017,Hot Springs County,Wyoming,-375.0,4716.0,-7.952
046061,Hanson County,South Dakota,-270.0,3387.0,-7.972
020075,Hamilton County,Kansas,-206.0,2568.0,-8.022
038087,Slope County,North Dakota,-64.0,781.0,-8.195
046107,Potter County,South Dakota,-190.0,2295.0,-8.279
051620,Franklin City,Virginia,-696.0,8331.0,-8.354
046041,Dewey County,South Dakota,-482.0,5705.0,-8.449
005001,Arkansas County,Arkansas,-1576.0,18330.0,-8.598
048341,Moore County,Texas,-1887.0,21725.0,-8.686
038047,Logan County,North Dakota,-168.0,1927.0,-8.718
051135,Nottoway County,Virginia,-1363.0,15606.0,-8.734
029061,Daviess County,Missouri,-737.0,8283.0,-8.898
046117,Stanley County,South Dakota,-267.0,2974.0,-8.978
048431,Sterling County,Texas,-121.0,1333.0,-9.077
048377,Presidio County,Texas,-644.0,7057.0,-9.126
019001,Adair County,Iowa,-654.0,7145.0,-9.153
026001,Alcona County,Michigan,-980.0,10330.0,-9.487
030019,Daniels County,Montana,-167.0,1750.0,-9.543
013309,Wheeler County,Georgia,-782.0,7911.0,-9.885
013265,Taliaferro County,Georgia,-168.0,1642.0,-10.231
046017,Buffalo County,South Dakota,-225.0,2098.0,-10.724
035011,De Baca County,New Mexico,-206.0,1873.0,-10.998
055078,Menominee County,Wisconsin,-522.0,4509.0,-11.577
031007,Banner County,Nebraska,-85.0,711.0,-11.955
035021,Harding County,New Mexico,-87.0,719.0,-12.1
013001,Appling County,Georgia,-2254.0,18423.0,-12.235
048307,McCulloch County,Texas,-1206.0,8255.0,-14.609
020065,Graham County,Kansas,-396.0,2591.0,-15.284
002013,Aleutians East Borough,Alaska,-530.0,3373.0,-15.713
031183,Wheeler County,Nebraska,-126.0,779.0,-16.175
048443,Terrell County,Texas,-146.0,867.0,-16.84
049001,Beaver County,Utah,-1083.0,6353.0,-17.047
030075,Powder River County,Montana,-302.0,1768.0,-17.081
040055,Greer County,Oklahoma,-1128.0,6031.0,-18.703
031075,Grant County,Nebraska,-125.0,646.0,-19.35
031123,Morrill County,Nebraska,-958.0,4925.0,-19.452
013053,Chattahoochee County,Georgia,-2179.0,11042.0,-19.734
038095,Towner County,North Dakota,-502.0,2251.0,-22.301
048103,Crane County,Texas,-1445.0,4995.0,-28.929
046003,Aurora County,South Dakota,-804.0,2744.0,-29.3
038001,Adams County,North Dakota,-872.0,2397.0,-36.379
048269,King County,Texas,-105.0,282.0,-37.234
